Unit,Bucks,Does,Fawns,Antlerless,Total Harvest,Total Hunters,Percent Success,Total Rec. Days,Category,gmu_area_sqmi,public_sqmi,percent_public,latitude,longitude,Acres,Acres Public,harvestunit,Hunters Density Per Sq. Mile,Hunters Density Per Public Sq. Mile,onx,Tags
86,12,0,0,0,12,12,100,23,All Private Land Only Seasons,  801,  445,56%,38.215358434113504,-105.66933804392954,"  512,901","  284,886",86 All Private Land Only Seasons,15,27,https://webmap.onxmaps.com/hunt/map#9.45/38.2153584341135/-105.66933804393,"AE000U1A,AF069O1M,AF069O1R,AF069P1R,AF069P2R,AM069O1M,AM069O1R,AM069P1R"
86,0,4,0,4,4,5,80,5,"All Damage, Auction/Raffle & Misc. Hunts",  801,  445,56%,38.215358434113504,-105.66933804392954,"  512,901","  284,886","86 All Damage, Auction/Raffle & Misc. Hunts",6.2,11.2,https://webmap.onxmaps.com/hunt/map#9.45/38.2153584341135/-105.66933804393,"AE000U1A,AF069O1M,AF069O1R,AF069P1R,AF069P2R,AM069O1M,AM069O1R,AM069P1R"
87,287,131,8,139,426,756,56,2309,All manners of take,"1,950",  283,15%,40.78958518680631,-104.58813274660297,"1,248,233","  181,201",87 All manners of take,387.6,2670.2,https://webmap.onxmaps.com/hunt/map#9.45/40.7895851868063/-104.588132746603,"AF087O1A,AF087O1M,AF087O1R,AF087P1R,AF087P5R,AM087O1A,AM087O1M,AM087O1R,AM087O2R"
87,241,121,6,127,369,580,64,1570,All Rifle Seasons,"1,950",  283,15%,40.78958518680631,-104.58813274660297,"1,248,233","  181,201",87 All Rifle Seasons,297.4,2048.5,https://webmap.onxmaps.com/hunt/map#9.45/40.7895851868063/-104.588132746603,"AF087O1A,AF087O1M,AF087O1R,AF087P1R,AF087P5R,AM087O1A,AM087O1M,AM087O1R,AM087O2R"
87,237,69,3,72,309,474,65,1093,All Regular Rifle Seasons,"1,950",  283,15%,40.78958518680631,-104.58813274660297,"1,248,233","  181,201",87 All Regular Rifle Seasons,243,1674.2,https://webmap.onxmaps.com/hunt/map#9.45/40.7895851868063/-104.588132746603,"AF087O1A,AF087O1M,AF087O1R,AF087P1R,AF087P5R,AM087O1A,AM087O1M,AM087O1R,AM087O2R"
87,0,46,3,49,49,97,51,461,All Late Rifle Seasons,"1,950",  283,15%,40.78958518680631,-104.58813274660297,"1,248,233","  181,201",87 All Late Rifle Seasons,49.7,342.6,https://webmap.onxmaps.com/hunt/map#9.45/40.7895851868063/-104.588132746603,"AF087O1A,AF087O1M,AF087O1R,AF087P1R,AF087P5R,AM087O1A,AM087O1M,AM087O1R,AM087O2R"
87,17,0,0,0,17,101,17,572,All Archery Seasons,"1,950",  283,15%,40.78958518680631,-104.58813274660297,"1,248,233","  181,201",87 All Archery Seasons,51.8,356.7,https://webmap.onxmaps.com/hunt/map#9.45/40.7895851868063/-104.588132746603,"AF087O1A,AF087O1M,AF087O1R,AF087P1R,AF087P5R,AM087O1A,AM087O1M,AM087O1R,AM087O2R"
87,29,10,2,12,41,74,55,168,All Muzzleloader Seasons,"1,950",  283,15%,40.78958518680631,-104.58813274660297,"1,248,233","  181,201",87 All Muzzleloader Seasons,37.9,261.4,https://webmap.onxmaps.com/hunt/map#9.45/40.7895851868063/-104.588132746603,"AF087O1A,AF087O1M,AF087O1R,AF087P1R,AF087P5R,AM087O1A,AM087O1M,AM087O1R,AM087O2R"
87,0,72,3,75,76,132,57,528,All Private Land Only Seasons,"1,950",  283,15%,40.78958518680631,-104.58813274660297,"1,248,233","  181,201",87 All Private Land Only Seasons,67.7,466.2,https://webmap.onxmaps.com/hunt/map#9.45/40.7895851868063/-104.588132746603,"AF087O1A,AF087O1M,AF087O1R,AF087P1R,AF087P5R,AM087O1A,AM087O1M,AM087O1R,AM087O2R"
87,4,6,0,6,10,10,100,16,"All Damage, Auction/Raffle & Misc. Hunts","1,950",  283,15%,40.78958518680631,-104.58813274660297,"1,248,233","  181,201","87 All Damage, Auction/Raffle & Misc. Hunts",5.1,35.3,https://webmap.onxmaps.com/hunt/map#9.45/40.7895851868063/-104.588132746603,"AF087O1A,AF087O1M,AF087O1R,AF087P1R,AF087P5R,AM087O1A,AM087O1M,AM087O1R,AM087O2R"
88,107,66,7,73,180,310,58,848,All manners of take,"1,200",  188,16%,40.82549145790373,-103.9360505460238,"  767,825","  120,087",88 All manners of take,258.4,1652.1,https://webmap.onxmaps.com/hunt/map#9.45/40.8254914579037/-103.936050546024,"AF087O1M,AF088O1A,AF088O1R,AF088P1R,AF088P5R,AM087O1M,AM088O1A,AM088O1R,AM088O2R"
88,88,65,5,70,158,229,69,497,All Rifle Seasons,"1,200",  188,16%,40.82549145790373,-103.9360505460238,"  767,825","  120,087",88 All Rifle Seasons,190.9,1220.5,https://webmap.onxmaps.com/hunt/map#9.45/40.8254914579037/-103.936050546024,"AF087O1M,AF088O1A,AF088O1R,AF088P1R,AF088P5R,AM087O1M,AM088O1A,AM088O1R,AM088O2R"
88,88,44,2,46,134,184,73,407,All Regular Rifle Seasons,"1,200",  188,16%,40.82549145790373,-103.9360505460238,"  767,825","  120,087",88 All Regular Rifle Seasons,153.4,980.6,https://webmap.onxmaps.com/hunt/map#9.45/40.8254914579037/-103.936050546024,"AF087O1M,AF088O1A,AF088O1R,AF088P1R,AF088P5R,AM087O1M,AM088O1A,AM088O1R,AM088O2R"
88,0,18,4,22,21,42,50,84,All Late Rifle Seasons,"1,200",  188,16%,40.82549145790373,-103.9360505460238,"  767,825","  120,087",88 All Late Rifle Seasons,35,223.8,https://webmap.onxmaps.com/hunt/map#9.45/40.8254914579037/-103.936050546024,"AF087O1M,AF088O1A,AF088O1R,AF088P1R,AF088P5R,AM087O1M,AM088O1A,AM088O1R,AM088O2R"
88,12,0,0,0,12,61,20,309,All Archery Seasons,"1,200",  188,16%,40.82549145790373,-103.9360505460238,"  767,825","  120,087",88 All Archery Seasons,50.8,325.1,https://webmap.onxmaps.com/hunt/map#9.45/40.8254914579037/-103.936050546024,"AF087O1M,AF088O1A,AF088O1R,AF088P1R,AF088P5R,AM087O1M,AM088O1A,AM088O1R,AM088O2R"
88,7,1,2,3,10,21,47,42,All Muzzleloader Seasons,"1,200",  188,16%,40.82549145790373,-103.9360505460238,"  767,825","  120,087",88 All Muzzleloader Seasons,17.5,111.9,https://webmap.onxmaps.com/hunt/map#9.45/40.8254914579037/-103.936050546024,"AF087O1M,AF088O1A,AF088O1R,AF088P1R,AF088P5R,AM087O1M,AM088O1A,AM088O1R,AM088O2R"
88,0,42,5,47,48,74,64,132,All Private Land Only Seasons,"1,200",  188,16%,40.82549145790373,-103.9360505460238,"  767,825","  120,087",88 All Private Land Only Seasons,61.7,394.4,https://webmap.onxmaps.com/hunt/map#9.45/40.8254914579037/-103.936050546024,"AF087O1M,AF088O1A,AF088O1R,AF088P1R,AF088P5R,AM087O1M,AM088O1A,AM088O1R,AM088O2R"
88,0,3,0,3,3,3,100,6,"All Damage, Auction/Raffle & Misc. Hunts","1,200",  188,16%,40.82549145790373,-103.9360505460238,"  767,825","  120,087","88 All Damage, Auction/Raffle & Misc. Hunts",2.5,16,https://webmap.onxmaps.com/hunt/map#9.45/40.8254914579037/-103.936050546024,"AF087O1M,AF088O1A,AF088O1R,AF088P1R,AF088P5R,AM087O1M,AM088O1A,AM088O1R,AM088O2R"
89,50,42,4,46,96,208,46,612,All manners of take,"1,352",   59,4%,40.81542938295689,-103.40853194542626,"  865,193","   37,566",89 All manners of take,153.9,3543.6,https://webmap.onxmaps.com/hunt/map#9.45/40.8154293829569/-103.408531945426,"AE000U1A,AF087O1M,AF089O1R,AF089P5R,AM087O1M,AM089O1R"
89,28,38,4,42,70,82,85,156,All Rifle Seasons,"1,352",   59,4%,40.81542938295689,-103.40853194542626,"  865,193","   37,566",89 All Rifle Seasons,60.7,1397,https://webmap.onxmaps.com/hunt/map#9.45/40.8154293829569/-103.408531945426,"AE000U1A,AF087O1M,AF089O1R,AF089P5R,AM087O1M,AM089O1R"
89,28,19,4,23,51,57,90,101,All Regular Rifle Seasons,"1,352",   59,4%,40.81542938295689,-103.40853194542626,"  865,193","   37,566",89 All Regular Rifle Seasons,42.2,971.1,https://webmap.onxmaps.com/hunt/map#9.45/40.8154293829569/-103.408531945426,"AE000U1A,AF087O1M,AF089O1R,AF089P5R,AM087O1M,AM089O1R"
89,0,15,0,15,15,21,71,51,All Late Rifle Seasons,"1,352",   59,4%,40.81542938295689,-103.40853194542626,"  865,193","   37,566",89 All Late Rifle Seasons,15.5,357.8,https://webmap.onxmaps.com/hunt/map#9.45/40.8154293829569/-103.408531945426,"AE000U1A,AF087O1M,AF089O1R,AF089P5R,AM087O1M,AM089O1R"
89,15,2,0,2,17,101,17,392,All Archery Seasons,"1,352",   59,4%,40.81542938295689,-103.40853194542626,"  865,193","   37,566",89 All Archery Seasons,74.7,1720.7,https://webmap.onxmaps.com/hunt/map#9.45/40.8154293829569/-103.408531945426,"AE000U1A,AF087O1M,AF089O1R,AF089P5R,AM087O1M,AM089O1R"
89,8,2,0,2,9,25,37,64,All Muzzleloader Seasons,"1,352",   59,4%,40.81542938295689,-103.40853194542626,"  865,193","   37,566",89 All Muzzleloader Seasons,18.5,425.9,https://webmap.onxmaps.com/hunt/map#9.45/40.8154293829569/-103.408531945426,"AE000U1A,AF087O1M,AF089O1R,AF089P5R,AM087O1M,AM089O1R"
89,0,15,0,15,15,21,71,51,All Private Land Only Seasons,"1,352",   59,4%,40.81542938295689,-103.40853194542626,"  865,193","   37,566",89 All Private Land Only Seasons,15.5,357.8,https://webmap.onxmaps.com/hunt/map#9.45/40.8154293829569/-103.408531945426,"AE000U1A,AF087O1M,AF089O1R,AF089P5R,AM087O1M,AM089O1R"
89,0,4,0,4,4,4,100,4,"All Damage, Auction/Raffle & Misc. Hunts","1,352",   59,4%,40.81542938295689,-103.40853194542626,"  865,193","   37,566","89 All Damage, Auction/Raffle & Misc. Hunts",3,68.1,https://webmap.onxmaps.com/hunt/map#9.45/40.8154293829569/-103.408531945426,"AE000U1A,AF087O1M,AF089O1R,AF089P5R,AM087O1M,AM089O1R"
90,8,4,0,4,12,32,37,75,All manners of take,  656,   13,2%,40.92053943146104,-102.82788923189658,"  419,556","    8,355",90 All manners of take,48.8,2451.2,https://webmap.onxmaps.com/hunt/map#9.45/40.920539431461/-102.827889231897,"AE000U1A,AF087O1M,AF090O1R,AM087O1M,AM090O1R"
90,8,4,0,4,12,24,49,44,All Rifle Seasons,  656,   13,2%,40.92053943146104,-102.82788923189658,"  419,556","    8,355",90 All Rifle Seasons,36.6,1838.4,https://webmap.onxmaps.com/hunt/map#9.45/40.920539431461/-102.827889231897,"AE000U1A,AF087O1M,AF090O1R,AM087O1M,AM090O1R"
90,8,4,0,4,12,24,49,44,All Regular Rifle Seasons,  656,   13,2%,40.92053943146104,-102.82788923189658,"  419,556","    8,355",90 All Regular Rifle Seasons,36.6,1838.4,https://webmap.onxmaps.com/hunt/map#9.45/40.920539431461/-102.827889231897,"AE000U1A,AF087O1M,AF090O1R,AM087O1M,AM090O1R"
90,0,0,0,0,0,5,0,23,All Archery Seasons,  656,   13,2%,40.92053943146104,-102.82788923189658,"  419,556","    8,355",90 All Archery Seasons,7.6,383,https://webmap.onxmaps.com/hunt/map#9.45/40.920539431461/-102.827889231897,"AE000U1A,AF087O1M,AF090O1R,AM087O1M,AM090O1R"
90,0,0,0,0,0,2,0,8,All Muzzleloader Seasons,  656,   13,2%,40.92053943146104,-102.82788923189658,"  419,556","    8,355",90 All Muzzleloader Seasons,3.1,153.2,https://webmap.onxmaps.com/hunt/map#9.45/40.920539431461/-102.827889231897,"AE000U1A,AF087O1M,AF090O1R,AM087O1M,AM090O1R"
91,0,0,0,0,0,2,0,4,All manners of take,  134,   24,18%,40.766819599110804,-102.96863268982088,"   85,614","   15,353",91 All manners of take,15,83.4,https://webmap.onxmaps.com/hunt/map#9.45/40.7668195991108/-102.968632689821,AE000U1A
91,0,0,0,0,0,2,0,4,All Archery Seasons,  134,   24,18%,40.766819599110804,-102.96863268982088,"   85,614","   15,353",91 All Archery Seasons,15,83.4,https://webmap.onxmaps.com/hunt/map#9.45/40.7668195991108/-102.968632689821,AE000U1A
92,NA,NA,NA,NA,NA,NA,NA,NA,NA,  101,    8,8%,40.93042706114952,-102.4504923234277,"   64,727","    5,084",92 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/40.9304270611495/-102.450492323428,AE000U1A
93,1,0,0,0,1,7,14,13,All manners of take,"1,650",   13,1%,40.7649613010467,-102.43330260192288,"1,056,279","    8,025",93 All manners of take,4.2,558.3,https://webmap.onxmaps.com/hunt/map#9.45/40.7649613010467/-102.433302601923,"AE000U1A,AM093O1M,AM093O1R"
93,1,0,0,0,1,7,14,13,All Rifle Seasons,"1,650",   13,1%,40.7649613010467,-102.43330260192288,"1,056,279","    8,025",93 All Rifle Seasons,4.2,558.3,https://webmap.onxmaps.com/hunt/map#9.45/40.7649613010467/-102.433302601923,"AE000U1A,AM093O1M,AM093O1R"
93,1,0,0,0,1,7,14,13,All Regular Rifle Seasons,"1,650",   13,1%,40.7649613010467,-102.43330260192288,"1,056,279","    8,025",93 All Regular Rifle Seasons,4.2,558.3,https://webmap.onxmaps.com/hunt/map#9.45/40.7649613010467/-102.433302601923,"AE000U1A,AM093O1M,AM093O1R"
94,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,265",    1,0%,40.27818060061627,-104.81211908143526,"  809,651",      592,94 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/40.2781806006163/-104.812119081435,AE000U1A
95,16,10,2,12,28,54,52,255,All manners of take,"1,287",   27,2%,40.48492359532595,-103.72152182062482,"  823,374","   17,536",95 All manners of take,42,1970.8,https://webmap.onxmaps.com/hunt/map#9.45/40.484923595326/-103.721521820625,"AE000U1A,AF087O1M,AF095O1R,AF095P5R,AM087O1M,AM095O1R"
95,9,10,2,12,20,23,86,48,All Rifle Seasons,"1,287",   27,2%,40.48492359532595,-103.72152182062482,"  823,374","   17,536",95 All Rifle Seasons,17.9,839.4,https://webmap.onxmaps.com/hunt/map#9.45/40.484923595326/-103.721521820625,"AE000U1A,AF087O1M,AF095O1R,AF095P5R,AM087O1M,AM095O1R"
95,9,5,2,7,15,17,90,29,All Regular Rifle Seasons,"1,287",   27,2%,40.48492359532595,-103.72152182062482,"  823,374","   17,536",95 All Regular Rifle Seasons,13.2,620.4,https://webmap.onxmaps.com/hunt/map#9.45/40.484923595326/-103.721521820625,"AE000U1A,AF087O1M,AF095O1R,AF095P5R,AM087O1M,AM095O1R"
95,0,5,0,5,5,6,75,19,All Late Rifle Seasons,"1,287",   27,2%,40.48492359532595,-103.72152182062482,"  823,374","   17,536",95 All Late Rifle Seasons,4.7,219,https://webmap.onxmaps.com/hunt/map#9.45/40.484923595326/-103.721521820625,"AE000U1A,AF087O1M,AF095O1R,AF095P5R,AM087O1M,AM095O1R"
95,5,0,0,0,5,24,23,181,All Archery Seasons,"1,287",   27,2%,40.48492359532595,-103.72152182062482,"  823,374","   17,536",95 All Archery Seasons,18.7,875.9,https://webmap.onxmaps.com/hunt/map#9.45/40.484923595326/-103.721521820625,"AE000U1A,AF087O1M,AF095O1R,AF095P5R,AM087O1M,AM095O1R"
95,3,0,0,0,3,7,36,27,All Muzzleloader Seasons,"1,287",   27,2%,40.48492359532595,-103.72152182062482,"  823,374","   17,536",95 All Muzzleloader Seasons,5.4,255.5,https://webmap.onxmaps.com/hunt/map#9.45/40.484923595326/-103.721521820625,"AE000U1A,AF087O1M,AF095O1R,AF095P5R,AM087O1M,AM095O1R"
95,0,5,0,5,5,6,75,19,All Private Land Only Seasons,"1,287",   27,2%,40.48492359532595,-103.72152182062482,"  823,374","   17,536",95 All Private Land Only Seasons,4.7,219,https://webmap.onxmaps.com/hunt/map#9.45/40.484923595326/-103.721521820625,"AE000U1A,AF087O1M,AF095O1R,AF095P5R,AM087O1M,AM095O1R"
96,0,0,0,0,0,5,0,23,All manners of take,  430,   19,4%,40.34764275303399,-103.70098944057077,"  275,182","   11,966",96 All manners of take,11.6,267.4,https://webmap.onxmaps.com/hunt/map#9.45/40.347642753034/-103.700989440571,AE000U1A
96,0,0,0,0,0,5,0,23,All Archery Seasons,  430,   19,4%,40.34764275303399,-103.70098944057077,"  275,182","   11,966",96 All Archery Seasons,11.6,267.4,https://webmap.onxmaps.com/hunt/map#9.45/40.347642753034/-103.700989440571,AE000U1A
97,22,6,0,6,28,36,77,80,All manners of take,"1,023",    0,0%,40.34678278608354,-103.188892648476,"  654,600",       89,97 All manners of take,35.2,259728,https://webmap.onxmaps.com/hunt/map#9.45/40.3467827860835/-103.188892648476,"AE000U1A,AF097L1R,AM093O1M,AM097O1R"
97,17,6,0,6,23,28,83,53,All Rifle Seasons,"1,023",    0,0%,40.34678278608354,-103.188892648476,"  654,600",       89,97 All Rifle Seasons,27.4,202010.7,https://webmap.onxmaps.com/hunt/map#9.45/40.3467827860835/-103.188892648476,"AE000U1A,AF097L1R,AM093O1M,AM097O1R"
97,17,0,0,0,17,17,100,29,All Regular Rifle Seasons,"1,023",    0,0%,40.34678278608354,-103.188892648476,"  654,600",       89,97 All Regular Rifle Seasons,16.6,122649.4,https://webmap.onxmaps.com/hunt/map#9.45/40.3467827860835/-103.188892648476,"AE000U1A,AF097L1R,AM093O1M,AM097O1R"
97,0,6,0,6,6,11,57,24,All Late Rifle Seasons,"1,023",    0,0%,40.34678278608354,-103.188892648476,"  654,600",       89,97 All Late Rifle Seasons,10.8,79361.3,https://webmap.onxmaps.com/hunt/map#9.45/40.3467827860835/-103.188892648476,"AE000U1A,AF097L1R,AM093O1M,AM097O1R"
97,4,0,0,0,4,7,50,18,All Archery Seasons,"1,023",    0,0%,40.34678278608354,-103.188892648476,"  654,600",       89,97 All Archery Seasons,6.8,50502.7,https://webmap.onxmaps.com/hunt/map#9.45/40.3467827860835/-103.188892648476,"AE000U1A,AF097L1R,AM093O1M,AM097O1R"
97,1,0,0,0,1,1,100,10,All Muzzleloader Seasons,"1,023",    0,0%,40.34678278608354,-103.188892648476,"  654,600",       89,97 All Muzzleloader Seasons,1,7214.7,https://webmap.onxmaps.com/hunt/map#9.45/40.3467827860835/-103.188892648476,"AE000U1A,AF097L1R,AM093O1M,AM097O1R"
98,20,0,0,0,20,31,65,114,All manners of take,"3,089",    7,0%,40.37477382021328,-102.53445134468836,"1,977,182","    4,754",98 All manners of take,10,4173.4,https://webmap.onxmaps.com/hunt/map#9.45/40.3747738202133/-102.534451344688,"AE000U1A,AM093O1M,AM098O1R"
98,16,0,0,0,16,17,90,54,All Rifle Seasons,"3,089",    7,0%,40.37477382021328,-102.53445134468836,"1,977,182","    4,754",98 All Rifle Seasons,5.5,2288.7,https://webmap.onxmaps.com/hunt/map#9.45/40.3747738202133/-102.534451344688,"AE000U1A,AM093O1M,AM098O1R"
98,16,0,0,0,16,17,90,54,All Regular Rifle Seasons,"3,089",    7,0%,40.37477382021328,-102.53445134468836,"1,977,182","    4,754",98 All Regular Rifle Seasons,5.5,2288.7,https://webmap.onxmaps.com/hunt/map#9.45/40.3747738202133/-102.534451344688,"AE000U1A,AM093O1M,AM098O1R"
98,2,0,0,0,2,11,16,47,All Archery Seasons,"3,089",    7,0%,40.37477382021328,-102.53445134468836,"1,977,182","    4,754",98 All Archery Seasons,3.6,1480.9,https://webmap.onxmaps.com/hunt/map#9.45/40.3747738202133/-102.534451344688,"AE000U1A,AM093O1M,AM098O1R"
98,3,0,0,0,3,3,100,13,All Muzzleloader Seasons,"3,089",    7,0%,40.37477382021328,-102.53445134468836,"1,977,182","    4,754",98 All Muzzleloader Seasons,1,403.9,https://webmap.onxmaps.com/hunt/map#9.45/40.3747738202133/-102.534451344688,"AE000U1A,AM093O1M,AM098O1R"
99,60,15,0,15,74,132,56,427,All manners of take,"2,818",    8,0%,39.99159590155056,-104.04173473502816,"1,803,504","    4,875",99 All manners of take,46.8,17327.8,https://webmap.onxmaps.com/hunt/map#9.45/39.9915959015506/-104.041734735028,"AE000U1A,AF099O1M,AF099O1R,AM099O1M,AM099O1R"
99,39,11,0,11,50,80,62,214,All Rifle Seasons,"2,818",    8,0%,39.99159590155056,-104.04173473502816,"1,803,504","    4,875",99 All Rifle Seasons,28.4,10501.7,https://webmap.onxmaps.com/hunt/map#9.45/39.9915959015506/-104.041734735028,"AE000U1A,AF099O1M,AF099O1R,AM099O1M,AM099O1R"
99,39,11,0,11,50,80,62,214,All Regular Rifle Seasons,"2,818",    8,0%,39.99159590155056,-104.04173473502816,"1,803,504","    4,875",99 All Regular Rifle Seasons,28.4,10501.7,https://webmap.onxmaps.com/hunt/map#9.45/39.9915959015506/-104.041734735028,"AE000U1A,AF099O1M,AF099O1R,AM099O1M,AM099O1R"
99,13,2,0,2,14,34,42,177,All Archery Seasons,"2,818",    8,0%,39.99159590155056,-104.04173473502816,"1,803,504","    4,875",99 All Archery Seasons,12.1,4463.2,https://webmap.onxmaps.com/hunt/map#9.45/39.9915959015506/-104.041734735028,"AE000U1A,AF099O1M,AF099O1R,AM099O1M,AM099O1R"
99,9,2,0,2,10,18,58,36,All Muzzleloader Seasons,"2,818",    8,0%,39.99159590155056,-104.04173473502816,"1,803,504","    4,875",99 All Muzzleloader Seasons,6.4,2362.9,https://webmap.onxmaps.com/hunt/map#9.45/39.9915959015506/-104.041734735028,"AE000U1A,AF099O1M,AF099O1R,AM099O1M,AM099O1R"
100,22,11,0,11,33,52,64,119,All manners of take,"1,806",    0,0%,39.9648867835581,-103.29267847395892,"1,155,868",       85,100 All manners of take,28.8,391899.1,https://webmap.onxmaps.com/hunt/map#9.45/39.9648867835581/-103.292678473959,"AE000U1A,AF099O1M,AF100O1R,AM099O1M,AM100O1R"
100,20,11,0,11,31,39,80,65,All Rifle Seasons,"1,806",    0,0%,39.9648867835581,-103.29267847395892,"1,155,868",       85,100 All Rifle Seasons,21.6,293924.3,https://webmap.onxmaps.com/hunt/map#9.45/39.9648867835581/-103.292678473959,"AE000U1A,AF099O1M,AF100O1R,AM099O1M,AM100O1R"
100,20,11,0,11,31,39,80,65,All Regular Rifle Seasons,"1,806",    0,0%,39.9648867835581,-103.29267847395892,"1,155,868",       85,100 All Regular Rifle Seasons,21.6,293924.3,https://webmap.onxmaps.com/hunt/map#9.45/39.9648867835581/-103.292678473959,"AE000U1A,AF099O1M,AF100O1R,AM099O1M,AM100O1R"
100,0,0,0,0,0,7,0,39,All Archery Seasons,"1,806",    0,0%,39.9648867835581,-103.29267847395892,"1,155,868",       85,100 All Archery Seasons,3.9,52755.6,https://webmap.onxmaps.com/hunt/map#9.45/39.9648867835581/-103.292678473959,"AE000U1A,AF099O1M,AF100O1R,AM099O1M,AM100O1R"
100,2,0,0,0,2,6,38,14,All Muzzleloader Seasons,"1,806",    0,0%,39.9648867835581,-103.29267847395892,"1,155,868",       85,100 All Muzzleloader Seasons,3.3,45219.1,https://webmap.onxmaps.com/hunt/map#9.45/39.9648867835581/-103.292678473959,"AE000U1A,AF099O1M,AF100O1R,AM099O1M,AM100O1R"
101,12,0,0,0,12,27,44,119,All manners of take,"1,167",    1,0%,39.96099801957773,-102.70577346133898,"  746,795",      730,101 All manners of take,23.1,23678.7,https://webmap.onxmaps.com/hunt/map#9.45/39.9609980195777/-102.705773461339,"AE000U1A,AF101O1R,AM093O1M,AM101O1R"
101,9,0,0,0,9,16,57,36,All Rifle Seasons,"1,167",    1,0%,39.96099801957773,-102.70577346133898,"  746,795",      730,101 All Rifle Seasons,13.7,14031.8,https://webmap.onxmaps.com/hunt/map#9.45/39.9609980195777/-102.705773461339,"AE000U1A,AF101O1R,AM093O1M,AM101O1R"
101,9,0,0,0,9,16,57,36,All Regular Rifle Seasons,"1,167",    1,0%,39.96099801957773,-102.70577346133898,"  746,795",      730,101 All Regular Rifle Seasons,13.7,14031.8,https://webmap.onxmaps.com/hunt/map#9.45/39.9609980195777/-102.705773461339,"AE000U1A,AF101O1R,AM093O1M,AM101O1R"
101,0,0,0,0,0,7,0,66,All Archery Seasons,"1,167",    1,0%,39.96099801957773,-102.70577346133898,"  746,795",      730,101 All Archery Seasons,6,6138.9,https://webmap.onxmaps.com/hunt/map#9.45/39.9609980195777/-102.705773461339,"AE000U1A,AF101O1R,AM093O1M,AM101O1R"
101,3,0,0,0,3,4,67,17,All Muzzleloader Seasons,"1,167",    1,0%,39.96099801957773,-102.70577346133898,"  746,795",      730,101 All Muzzleloader Seasons,3.4,3508,https://webmap.onxmaps.com/hunt/map#9.45/39.9609980195777/-102.705773461339,"AE000U1A,AF101O1R,AM093O1M,AM101O1R"
102,5,6,0,6,11,17,63,37,All manners of take,"1,254",   18,1%,39.83585694795638,-102.39486222077728,"  802,632","   11,592",102 All manners of take,13.6,938.6,https://webmap.onxmaps.com/hunt/map#9.45/39.8358569479564/-102.394862220777,"AE000U1A,AF102O1R,AM093O1M,AM102O1R"
