Unit,Category,Bulls,Cows,Calves,Total Antlerless Harvest,Total Harvest,Total Hunters,Percent Success,Total Rec. Days,gmu_area_sqmi,public_sqmi,percent_public,latitude,longitude,Acres,Acres Public,harvestunit,Hunters Density Per Sq. Mile,Hunters Density Per Public Sq. Mile,onx,Tags
3,All Ranching For Wildlife Seasons,17,24,2,26,43,108,40,490,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 All Ranching For Wildlife Seasons,73.2,137.8,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Late Seasons (Including PLOs),0,13,0,13,13,14,93,46,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Late Seasons (Including PLOs),9.5,17.9,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Private Land Only Seasons,0,17,0,17,17,33,50,131,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Private Land Only Seasons,22.4,42.1,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,First Rifle Seasons (All Harvest - Includes PLOs),3,5,0,5,8,62,13,211,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 First Rifle Seasons (All Harvest - Includes PLOs),42,79.1,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Second Rifle Seasons (All Harvest - Includes PLOs),37,0,0,0,37,295,13,1334,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Second Rifle Seasons (All Harvest - Includes PLOs),199.9,376.5,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Third Rifle Seasons (All Harvest - Includes PLOs),23,3,0,3,26,351,8,1575,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Third Rifle Seasons (All Harvest - Includes PLOs),237.8,448,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Fourth Rifle Seasons (All Harvest - Includes PLOs),5,0,0,0,5,71,7,282,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Fourth Rifle Seasons (All Harvest - Includes PLOs),48.1,90.6,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,All Antlered Rifle Seasons,68,0,0,0,NA,744,9,NA,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 All Antlered Rifle Seasons,504.1,949.6,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Antlered First Rifle Seasons (No PLO or Either-sex tags included),3,0,0,0,NA,45,7,NA,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Antlered First Rifle Seasons (No PLO or Either-sex tags included),30.5,57.4,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Antlered Second Rifle Seasons (No PLO or Either-sex tags included),37,0,0,0,NA,288,13,NA,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Antlered Second Rifle Seasons (No PLO or Either-sex tags included),195.1,367.6,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Antlered Third Rifle Seasons (No PLO or Either-sex tags included),23,0,0,0,NA,343,7,NA,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Antlered Third Rifle Seasons (No PLO or Either-sex tags included),232.4,437.8,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Antlered Fourth Rifle Seasons (No PLO or Either-sex tags included),5,0,0,0,NA,68,7,NA,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Antlered Fourth Rifle Seasons (No PLO or Either-sex tags included),46.1,86.8,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,All Archery Seasons,13,3,0,3,16,109,15,775,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 All Archery Seasons,73.9,139.1,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,All Muzzleloader Seasons,2,0,0,0,2,11,19,40,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 All Muzzleloader Seasons,7.5,14,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Antlered Muzzleloader,0,0,0,0,0,0,0,NA,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Antlered Muzzleloader,0,0,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,First Season Limited Antlered,3,0,0,0,3,45,7,136,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 First Season Limited Antlered,30.5,57.4,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Second Season Limited Antlered,24,0,0,0,24,220,11,967,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Second Season Limited Antlered,149.1,280.8,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Third Season Limited Antlered,20,0,0,0,20,290,7,1339,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Third Season Limited Antlered,196.5,370.1,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Fourth Season Limited Antlered,5,0,0,0,5,68,7,267,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Fourth Season Limited Antlered,46.1,86.8,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Second Season Limited Antlerless,0,0,0,0,0,7,0,29,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Second Season Limited Antlerless,4.7,8.9,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Third Season Limited Antlerless,0,3,0,3,3,8,40,27,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Third Season Limited Antlerless,5.4,10.2,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Fourth Season Limited Antlerless,0,0,0,0,0,3,0,15,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Fourth Season Limited Antlerless,2,3.8,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Early PLO Seasons,0,11,0,11,11,17,69,56,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Early PLO Seasons,11.5,21.7,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,All Late Seasons (Not including PLOs),0,13,0,13,13,14,93,46,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 All Late Seasons (Not including PLOs),9.5,17.9,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Late Season Antlered (Not including PLOs),0,0,0,0,0,0,0,NA,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Late Season Antlered (Not including PLOs),0,0,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,All Antlerless Rifle Seasons,NA,NA,NA,27,27,48,57,NA,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 All Antlerless Rifle Seasons,32.5,61.3,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Antlerless First Rifle Seasons (No PLO or Either-sex tags included),NA,NA,NA,0,0,0,0,NA,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Antlerless First Rifle Seasons (No PLO or Either-sex tags included),0,0,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Antlerless Second Rifle Seasons (No PLO or Either-sex tags included),NA,NA,NA,0,0,7,0,NA,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Antlerless Second Rifle Seasons (No PLO or Either-sex tags included),4.7,8.9,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Antlerless Third Rifle Seasons (No PLO or Either-sex tags included),NA,NA,NA,3,3,8,40,NA,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Antlerless Third Rifle Seasons (No PLO or Either-sex tags included),5.4,10.2,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Antlerless Fourth Rifle Seasons (No PLO or Either-sex tags included),NA,NA,NA,0,0,3,0,NA,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Antlerless Fourth Rifle Seasons (No PLO or Either-sex tags included),2,3.8,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Antlerless Muzzleloader,NA,NA,NA,0,0,6,0,NA,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Antlerless Muzzleloader,4.1,7.7,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
3,Late Season Antlerless (Not including PLOs),NA,NA,NA,13,13,14,93,NA,"1,476",  784,53%,40.76013691691813,-107.92800926200428,"  944,563","  501,450",3 Late Season Antlerless (Not including PLOs),9.5,17.9,https://webmap.onxmaps.com/hunt/map#9.45/40.7601369169181/-107.928009262004,"EE000U1A,EE003O1M,EE003P1A,EE003P1R,EE003V1A,EE003W1R,EE003W3R,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE301W2R,EE441W1R,EE441W2R,EF003L1R,EF003O1M,EF003O1R,EF003O2R,EF003O3R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF301W2R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM003O4R"
4,All Manners of Take,247,117,15,132,379,1541,25,7276,  816,  372,46%,40.78594452803292,-107.39991596865592,"  522,294","  237,951",4 All Manners of Take,1888.3,4144.7,https://webmap.onxmaps.com/hunt/map#9.45/40.7859445280329/-107.399915968656,"EE003P1A,EE003P1R,EE003W1R,EE003W3R,EE004O1A,EE004O1M,EE004P1M,EE004W1R,EE004W2R,EE004W3R,EE005W2R,EE214W2R,EE441W1R,EE441W2R,EF003O1R,EF003O4R,EF003P5R,EF003W1R,EF003W3R,EF004O1M,EF004O2R,EF004O3R,EF004P1M,EF004W1R,EF004W2R,EF004W3R,EF005W2R,EF005W4R,EF214W2R,EF214W4R,EF441W1R,EF441W3R,EM003O1R,EM003O2R,EM003O3R,EM004O4R"
